,BHK,Price,Area,Location,Bathrooms,Balcony,Facing,Floor,Total Floors,Store_Room,Study_Room,Pooja_Room,Servant_Room,Others_Room,Property_Age_Years,Area_Type_Encoded,Furnishing_Level_Code,Facility_Premium,Lift,Maintenance,WaterStorage,VaastuCompliant,FireSecurity,VisitorParking,Intercom,Park,AiryRooms,Gym,Overlook_Pool,Overlook_Club,LogPrice
936,2,2260000.0,868.0,"Hridaypur, Kolkata",2,1,South-East,3.0,3.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.630875813726247
937,3,11500000.0,1512.0,"Rajarhat, Kolkata",2,1,South-East,4.0,8.0,0,0,0,0,0,7.5,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,16.257857680289998
938,3,5600000.0,1185.0,"Omarhati, Kolkata",2,2,North-East,6.0,11.0,0,0,0,0,0,3.0,0,0,3,1,1,0,0,1,1,1,1,0,1,0,0,15.53827733427679
939,2,3740000.0,1084.0,"Airport, Dum Dum",2,1,North-West,3.0,5.0,0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.134596436770359
940,3,7950000.0,1155.0,"BT Road, Kolkata",2,1,East,11.0,24.0,0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,15.88868261241667
941,2,3457000.0,804.0,"Dum Dum Cantt, South Dumdum",2,1,West,1.0,5.0,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,15.055912008171871
942,2,2350000.0,905.0,"New Barrakpur, Kolkata",2,1,East,4.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.669926311652166
943,3,16500000.0,1601.0,"EM Bypass, Kolkata South",3,1,South-East,12.0,18.0,0,0,0,0,0,7.5,2,0,4,1,1,0,0,1,1,1,1,1,1,0,0,16.61887099947687
944,3,9000000.0,1242.0,"CE Block Newtown, New Town",2,1,South-West,3.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,16.012735246411598
945,2,2800000.0,726.0,"Briji, Garia",2,1,East,3.0,3.0,0,0,0,0,0,12.5,2,0,1,0,0,1,1,0,1,0,0,1,0,0,0,14.845130332288226
946,2,6051000.0,1100.0,"Action Area 2, Kolkata",2,1,North,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,15.615734270866385
947,3,3410000.0,1100.0,"Konnagar, Hooghly",2,1,South-West,5.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,0,1,0,0,0,15.04222314251479
948,3,6100000.0,1050.0,"Madurdaha, EM Bypass, Kolkata South",2,1,North-East,2.0,3.0,0,0,0,0,0,12.5,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,15.623799493077952
949,3,13000000.0,1660.0,"Rajarhat, Kolkata",3,1,East,8.0,8.0,0,0,0,0,0,7.5,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,16.380459992348886
950,3,8000000.0,1396.0,"Madurdaha, EM Bypass, Kolkata South",2,1,North-East,2.0,3.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,15.894952224644102
951,2,5600000.0,972.0,"Madurdaha, EM Bypass, Kolkata South",2,1,North-East,1.0,3.0,0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,15.53827733427679
952,3,7250000.0,1407.0,"Madurdaha, EM Bypass, Kolkata South",3,1,South-East,2.0,3.0,0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,15.796512164761882
953,3,9600000.0,1650.0,"Action Area 1, Kolkata",2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,16.077273760604726
954,3,7000000.0,1136.0,"EM Bypass, Kolkata South",2,1,North-East,15.0,15.0,0,0,0,0,0,0.5,2,0,8,1,0,1,1,1,1,1,1,1,1,0,0,15.76142084987672
955,2,2330000.0,845.0,"New Barrakpur, Kolkata",2,1,North,2.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.66137925472634
956,3,7200000.0,1274.0,"EM Bypass, Kolkata South",2,1,South-East,9.0,15.0,0,0,0,0,0,0.5,2,0,2,1,0,0,1,0,0,1,1,0,1,0,0,15.789591722875162
957,2,2088000.0,696.0,"Jheel Bagan, Kolkata",2,1,North-West,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,14.551717706911754
958,2,2871000.0,776.0,"Airport, Dum Dum",2,1,South,5.0,5.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,14.870171307413834
959,3,4850000.0,1228.0,"Dum Dum Cantt, South Dumdum",2,1,North-East,4.0,6.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,15.394489469099211
960,3,3710000.0,1060.0,"Airport, Dum Dum",2,1,North,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15.126542704125361
961,2,3649000.0,760.0,"Char Park, Kolkata",2,1,East,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.109963989466232
962,2,4129999.9999999995,860.0,"Char Park, Kolkata",2,1,North,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.233788207067937
963,2,4082000.0,850.0,"Char Park, Kolkata",2,1,West,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.222097867329849
964,2,3183000.0,663.0,"Char Park, Kolkata",2,1,East,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.973335020433204
965,2,4079999.9999999995,850.0,"Char Park, Kolkata",2,1,West,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.221607791478354
966,2,3811000.0,794.0,"Dashadrone, Rajarhat",2,1,South,4.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.153402442254283
967,2,3647999.9999999995,760.0,"Char Park, Kolkata",2,1,East,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.109689904299128
968,2,4128000.0,860.0,"Char Park, Kolkata",2,1,West,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,15.233303828391568
969,2,4435000.0,924.0,"Atghara, Rajarhat, Kolkata East",2,1,North-East,3.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.305038399204935
970,2,3182000.0,663.0,"Char Park, Kolkata",2,1,South-East,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.973020802147577
971,2,4138000.0000000005,862.0,"Atghara, Rajarhat, Kolkata East",2,1,North-East,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,15.235723378950235
972,2,3859000.0000000005,804.0,"Atghara, Rajarhat, Kolkata East",2,1,North-East,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,1,0,0,0,0,15.165918899654214
973,2,4574000.0,953.0,"Rajarhat, Kolkata",2,1,North-West,4.0,5.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.335898872191862
974,2,4340000.0,904.0,"Rajarhat, Kolkata",2,1,South-East,3.0,5.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.283385136491308
981,2,3162000.0,832.0,"Rajarhat, Kolkata",2,1,South-West,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,14.96671561300704
982,2,3549000.0,934.0,"Rajarhat, Kolkata",2,1,South,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.082176713398106
983,2,3120000.0,780.0,"Rajarhat, Kolkata",2,1,South-East,4.0,5.0,0,0,0,0,0,0.5,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,14.953343880298434
984,3,4300000.0,1075.0,"Rajarhat, Kolkata",2,1,North-East,4.0,5.0,0,0,0,0,0,0.5,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15.274125813221904
985,2,2660000.0,856.0,"Madhyamgram, Kolkata",2,1,South-West,3.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.793837056697662
986,3,11000000.0,1480.0,"New Town, Kolkata",2,2,South-East,3.0,16.0,0,0,0,0,0,3.0,2,0,5,1,1,0,1,0,0,1,1,0,1,0,0,16.213405921671733
987,3,5300000.0,980.0,"Nayabad, Kolkata",2,1,North-West,1.0,4.0,0,0,0,0,0,3.0,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,15.483217567201578
988,2,4600000.0,830.0,"Sodepur, Kolkata North",2,1,South-West,17.0,21.0,0,0,0,0,0,7.5,2,2,4,1,1,0,1,0,0,1,1,0,1,0,0,15.341567078850604
989,2,2150000.0,765.0,"Tarapukur West, Panihati",2,1,South-East,4.0,6.0,0,0,0,0,0,0.5,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,14.580978865220017
990,2,4680000.0,900.0,"South Dumdum, Kolkata",2,1,South,1.0,6.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15.35880888156902
991,3,4800000.0,1174.0,"Narendrapur, Kolkata",2,1,South-West,4.0,4.0,0,0,0,0,0,3.0,2,2,3,1,0,0,0,0,0,1,1,0,1,0,0,15.38412668421143
992,2,3600000.0,750.0,"Santragachi, Howrah",2,1,North-West,5.0,20.0,0,0,0,0,0,7.5,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,15.096444681204078
993,2,3700000.0,1012.0,"Rajarhat, Kolkata",2,2,South-East,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,1,0,0,15.123843647884687
994,2,3125000.0,906.0,"Rajarhat, Kolkata",2,1,South,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,14.954945161152589
995,2,2995000.0,894.0,"Rajarhat Expressway, Kolkata",2,1,West,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,14.912455123421447
996,2,5500000.0,1000.0,"Action Area 2B, New Town",2,1,South-West,3.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,15.520258832020865
997,2,2331000.0,777.0,"Rajarhat Expressway, Kolkata",2,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,14.661808347018232
998,2,3158000.0,987.0,"Rajarhat, Kolkata",2,2,South-West,4.0,4.0,0,0,0,0,0,3.0,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,14.965449790453786
999,2,2961000.0,911.0,"Rajarhat, Kolkata",2,1,South-East,1.0,4.0,0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,0,0,1,0,1,0,14.901037944807413
1000,2,3244000.0,998.0,"Rajarhat, Kolkata",2,1,North-West,2.0,4.0,0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,0,0,0,0,0,0,14.992318002478799
1001,2,3547999.9999999995,959.0,"Rajarhat, Kolkata",2,1,South-West,3.0,4.0,0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,1,1,1,1,0,0,15.081894904260496
1002,3,4235000.0,1100.0,"Rajarhat, Kolkata",2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.258894122195773
1003,3,4490000.0,1166.0,"Rajarhat, Kolkata",2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.317363482435562
1004,2,3892000.0,1011.0,"Rajarhat, Kolkata",2,1,North,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.174433979225308
1005,2,3950000.0,1027.0,"Rajarhat, Kolkata",2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.18922639004183
1006,3,4543000.0,1180.0,"Rajarhat, Kolkata",2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.32909836486038
1007,2,5400000.0,867.0,"Dum Dum, Kolkata",2,1,South-East,2.0,5.0,0,0,0,0,0,3.0,2,2,3,1,0,1,0,0,0,0,0,1,0,0,0,15.501909696719672
1008,2,1914000.0,661.0,"Agarpara, Panihati",2,1,South-East,4.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,14.46470637346094
1009,2,2030000.0,700.0,"Agarpara, Panihati",1,1,South-East,4.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,14.523546843628687
1010,2,2204000.0,760.0,"Agarpara, Panihati",2,1,North,,,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,14.605784902975348
1011,2,1739999.9999999998,600.0,"Agarpara, Panihati",1,1,North,,,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,14.36939624590319
1012,2,2300000.0,735.0,"Agarpara, Panihati",1,1,South-East,1.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,14.648420115681892
1013,2,2450000.0,785.0,"Agarpara, Panihati",2,1,North-East,1.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,14.711598990684092
1014,3,3490000.0,1091.0,"Madhyamgram, Kolkata",2,1,North-East,2.0,3.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.06541258071152
1015,3,7400000.0,1283.0,"Nager Bazar, Jessore Road",2,1,East,1.0,4.0,0,0,0,0,0,7.5,2,2,0,1,0,0,1,1,1,1,1,0,0,0,0,15.816990693309524
1016,2,2350000.0,804.0,"Belgharia Expressway, Kolkata",2,1,North-East,2.0,2.0,0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.669926311652166
1017,2,6000000.0,908.0,"Rajarhat, Kolkata",2,1,South-East,6.0,10.0,0,0,0,0,0,3.0,2,0,7,1,1,1,1,1,1,1,1,1,1,0,0,15.607270193858982
1018,2,2000000.0,840.0,"Serampore, Hooghly",1,1,West,1.0,4.0,0,0,0,0,0,12.5,2,0,2,1,0,1,0,0,1,0,0,1,0,0,0,14.508658238524095
1019,2,3800000.0,884.0,"Serampore, Hooghly",2,1,East,11.0,24.0,0,0,0,0,0,3.0,2,1,4,1,0,0,1,0,0,1,1,0,1,0,0,15.150511887854474
1021,2,4373000.0,841.0,"New Garia, Kolkata",2,1,North-West,1.0,4.0,0,0,0,0,0,0.5,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,15.290960059070997
1023,3,4738000.0,1089.0,"New Garia Housg Development Society, Panchpota, Kolkata",2,1,North-East,3.0,4.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,15.371125874760365
1024,2,3850000.0,770.0,"New Garia Housg Development Society, Panchpota, Kolkata",2,1,South-East,1.0,3.0,0,0,0,0,0,3.0,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,15.163583966004193
1025,3,7000000.0,1300.0,"Madurdaha, EM Bypass, Kolkata South",2,1,South-West,3.0,3.0,0,0,0,0,0,12.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,15.76142084987672
1026,2,3570000.0000000005,850.0,"Saha Para, Fartabad, Garia",2,1,South-East,2.0,4.0,0,0,0,0,0,3.0,2,0,3,0,0,1,1,0,0,0,1,1,0,0,0,15.088076433867828
1027,2,3640999.9999999995,867.0,"Saha Para, Fartabad, Garia",2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,15.107769201807354
1028,3,6000000.0,1107.0,"Madurdaha, EM Bypass, Kolkata South",2,1,South,3.0,3.0,0,0,0,0,0,12.5,2,1,0,1,1,1,0,0,1,0,1,1,0,0,0,15.607270193858982
1029,3,4885000.0,1085.0,"Nabodit, Nayabad",2,1,North-East,2.0,3.0,0,0,0,0,0,3.0,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,15.40168004816729
1030,2,4000000.0,973.0,"Nayabad, Kolkata",2,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,3,0,0,1,1,0,1,0,0,1,0,0,0,15.201805169084134
1031,2,3150000.0,800.0,"Saha Para, Fartabad, Garia",2,1,South-East,1.0,3.0,0,0,0,0,0,0.5,0,0,3,1,0,1,1,0,0,0,0,1,0,0,0,14.962913328262083
1032,2,11500000.0,1555.0,"New Town, Kolkata",3,3,South-East,7.0,24.0,0,0,0,1,0,3.0,2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,16.257857680289998
1033,2,2340000.0,777.0,"Agarpara, Panihati",2,1,South-West,1.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.66566191468422
1034,2,2170000.0,788.0,"New Barrakpur, Kolkata",2,1,North,4.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.59023818634603
1035,2,2170000.0,804.0,"Sheoraphuli, Hooghly",2,1,North-East,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,14.59023818634603
1036,3,7500000.0,1480.0,"Action Area 3, Kolkata",2,2,South-East,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,15.830413711839864
1037,2,2864000.0,682.0,"South Roy Nagar, Brahmapur, Kolkata",2,1,South-East,1.0,2.0,1,0,0,0,0,0.5,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,14.867730156224624
1038,3,3162000.0,930.0,"Boral, Kolkata",2,1,North-East,1.0,4.0,0,0,0,0,0,3.0,2,0,1,1,0,1,1,1,0,0,0,1,0,0,0,14.96671561300704
1039,3,3952000.0000000005,1040.0,"Boral, Kolkata",2,1,South-East,1.0,3.0,1,0,0,0,0,3.0,2,0,0,1,0,1,1,1,0,0,0,1,0,0,0,15.189732590886301
1040,3,3950000.0,1124.0,"Basunagar, Madhyamgram",2,1,North-East,2.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.18922639004183
1044,2,3200000.0,850.0,"Barasat, Kolkata North",2,1,South-East,4.0,5.0,0,0,0,0,0,0.5,2,2,3,1,1,1,1,1,1,0,1,0,1,0,0,14.978661680269907
1051,2,5000000.0,960.0,"Pratapgarh, Garia",2,1,South-West,3.0,4.0,0,0,0,0,0,7.5,2,0,2,1,1,1,0,1,1,1,1,0,1,0,0,15.424948670398354
1052,2,4500000.0,960.0,"EM Bypass, Kolkata South",2,1,South-East,3.0,5.0,0,0,0,0,0,12.5,2,0,2,1,0,1,1,1,1,1,1,1,0,0,0,15.319588176962746
1053,1,1830999.9999999998,436.0,"Bansdroni, Kolkata",1,1,East,2.0,2.0,1,0,0,0,0,0.5,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,14.420373369806143
1054,3,4900000.0,1225.0,"Airport, Dum Dum",2,1,North-East,1.0,6.0,0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,15.404745967162468
1055,2,6200000.0,1036.0,"Kaikhali, VIP Road",2,2,South-West,4.0,6.0,0,0,0,0,0,7.5,2,2,4,1,1,1,1,1,1,1,1,0,1,0,0,15.64006001130563
1056,3,7700000.0,1090.0,"BT Road, Kolkata",2,1,South-West,4.0,11.0,0,0,0,0,0,0.5,2,0,4,1,0,0,0,0,0,1,1,1,1,0,0,15.856731016694035
1057,2,2800000.0,840.0,"Bishnupur, Kolkata",2,1,South-East,3.0,4.0,0,0,0,0,0,7.5,2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,14.845130332288226
1058,3,15000000.0,1525.0,"EM Bypass, Kolkata South",3,1,North-West,4.0,7.0,0,0,1,0,0,3.0,2,0,6,1,1,0,0,0,0,1,1,0,1,0,0,16.52356082573315
1059,3,10400000.0,1340.0,"New Town Action area 1A, Kolkata",2,1,East,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,16.15731646026544
1060,3,4880000.0,1220.0,"Dum Dum Cantt, South Dumdum",2,1,South-East,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15.400655982747342
1061,3,4811000.0,1218.0,"Dum Dum Cantt, South Dumdum",2,1,South,2.0,6.0,0,0,0,0,0,3.0,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,15.386415728538564
1062,3,6900000.0,1250.0,"Action Area 2, Kolkata",2,2,North-East,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.747032114495013
1063,2,2247000.0,817.0,"Konnagar, Hooghly",2,1,North-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,0,1,0,0,0,14.625106996205195
1064,2,2303000.0,853.0,"Konnagar, Hooghly",2,1,North-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.649723613018967
1065,2,2267000.0,817.0,"Konnagar, Hooghly",2,1,North-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,14.63396837060117
1066,2,2226000.0,817.0,"Konnagar, Hooghly",2,1,North-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,14.615717260053824
1067,2,2367000.0,853.0,"Konnagar, Hooghly",2,1,North-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,1,1,0,0,0,14.67713431097174
1068,2,2346000.0,853.0,"Konnagar, Hooghly",2,1,North-East,3.0,5.0,0,0,0,0,0,0.5,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,14.668222734452927
1069,2,2137000.0,770.0,"Konnagar, Hooghly",2,1,North,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,1,1,0,0,0,14.574914002246894
1070,2,2575000.0,928.0,"Konnagar, Hooghly",2,1,North-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,0,0,0,0,1,1,1,0,0,0,14.761360480429413
1071,2,2552000.0,928.0,"Konnagar, Hooghly",2,1,South-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,14.75238831529627
1072,2,2506000.0,928.0,"Konnagar, Hooghly",2,1,South-East,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,14.73419881348037
1073,3,3679999.9999999995,1363.0,"Konnagar, Hooghly",2,1,South-East,4.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,0,0,0,0,1,1,1,0,0,0,15.118423581884207
1074,3,3714000.0,1363.0,"Konnagar, Hooghly",2,1,South-East,4.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,15.127620290146233
1075,3,2775000.0,1000.0,"Konnagar, Hooghly",2,1,South-West,4.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.836161665522967
1076,3,2750000.0,1000.0,"Konnagar, Hooghly",2,1,South-West,4.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.827111833279051
1077,3,2725000.0,1000.0,"Konnagar, Hooghly",2,1,South-West,4.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.817979353051891
1078,3,2700000.0,1000.0,"Konnagar, Hooghly",2,1,South-West,4.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.80876270134486
1079,1,955000.0000000001,344.0,"Konnagar, Hooghly",1,1,North,1.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,0,1,0,0,0,13.769467666582738
1080,3,2761000.0,995.0,"Konnagar, Hooghly",2,1,South-West,1.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,1,1,0,0,0,14.831103853099838
1081,3,2673000.0,1038.0,"Konnagar, Hooghly",2,2,North-West,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.79871236923247
1082,3,2202000.0,855.0,"Konnagar, Hooghly",2,1,North-West,3.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.604877050397265
1083,2,1666000.0,647.0,"Konnagar, Hooghly",2,1,South-West,1.0,5.0,0,0,0,0,0,0.5,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,14.32593670194884
1084,2,2124000.0,825.0,"Konnagar, Hooghly",2,1,North-East,2.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.56881213215365
1085,2,2001000.0000000002,777.0,"Konnagar, Hooghly",2,1,South-East,4.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,14.50915811331587
1086,2,4565000.0,830.0,"Dum Dum, Kolkata",2,1,West,3.0,6.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15.333929291069232
1087,2,2300000.0,838.0,"Madhyamgram, Kolkata",2,1,South-East,2.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,14.648420115681892
1088,3,2808000.0,1040.0,"Hdmotor, Uttarpara",2,1,South-East,2.0,4.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.847983400253131
1089,2,2650000.0,855.0,"Madhyamgram, Kolkata",2,1,South-West,3.0,4.0,0,0,1,0,0,3.0,2,0,3,1,1,1,1,1,1,0,0,1,0,0,0,14.790070575320824
1090,2,2741000.0,783.0,"Bhadrakali, Uttarpara",2,1,North-West,2.0,4.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,14.82383374011521
1091,2,3750000.0,850.0,"Baguihati, VIP Road",2,1,South-West,4.0,5.0,0,0,0,0,0,0.5,2,0,3,1,1,1,1,1,1,0,0,1,0,0,0,15.137266664613225
1092,2,4200000.0,1052.0,"Behala Chowrasta, Kolkata",2,1,South,4.0,11.0,0,0,0,0,0,7.5,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,15.250595321348806
1093,3,6600000.0,1050.0,"New Town Action Area 1C, Kolkata",2,0,South-West,3.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,15.702580358511794
1094,2,3500000.0,930.0,"Mahamayatala, Garia",2,1,North-West,1.0,3.0,1,0,0,0,0,3.0,2,0,0,1,0,1,1,1,0,0,0,1,0,0,0,15.068273812173887
