BHK,Price,Area,Bathrooms,Balcony,Floor,Total Floors,Store_Room,Study_Room,Pooja_Room,Servant_Room,Property_Age_Years,Area_Type_Encoded,Furnishing_Level_Code,Facility_Premium,Lift,Maintenance,WaterStorage,VaastuCompliant,FireSecurity,VisitorParking,Intercom,Park,AiryRooms,Gym,Overlook_Pool,Overlook_Club,Latitude,Longitude,Floor_Ratio
3,4543000.0,1180.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,25.7967438,89.5446589,0.5
2,5400000.0,867.0,2,1,2.0,5.0,0,0,0,0,3.0,2,2,3,1,0,1,0,0,0,0,0,1,0,0,0,22.6546116,88.4249902,0.4
2,1914000.0,661.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.6950342,88.4073585,1.0
2,2030000.0,700.0,1,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.6950342,88.4073585,1.0
2,2204000.0,760.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.6950342,88.4073585,0.75
2,1739999.9999999998,600.0,1,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.6950342,88.4073585,0.75
2,2300000.0,735.0,1,1,1.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.6950342,88.4073585,0.25
2,2450000.0,785.0,2,1,1.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.6950342,88.4073585,0.25
3,3490000.0,1091.0,2,1,2.0,3.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6947839,88.4530183,0.6666666666666666
3,7400000.0,1283.0,2,1,1.0,4.0,0,0,0,0,7.5,2,2,0,1,0,0,1,1,1,1,1,0,0,0,0,22.6286173,88.44061,0.25
2,2350000.0,804.0,2,1,2.0,2.0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.9453159,88.4597926,1.0
2,6000000.0,908.0,2,1,6.0,10.0,0,0,0,0,3.0,2,0,7,1,1,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.6
2,2000000.0,840.0,1,1,1.0,4.0,0,0,0,0,12.5,2,0,2,1,0,1,0,0,1,0,0,1,0,0,0,22.7549951,88.3416672,0.25
2,3800000.0,884.0,2,1,11.0,24.0,0,0,0,0,3.0,2,1,4,1,0,0,1,0,0,1,1,0,1,0,0,22.7549951,88.3416672,0.4583333333333333
2,4373000.0,841.0,2,1,1.0,4.0,0,0,0,0,0.5,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,22.4727076,88.3977962,0.25
3,4738000.0,1089.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,22.4681162,88.4196482,0.75
2,3850000.0,770.0,2,1,1.0,3.0,0,0,0,0,3.0,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,22.4681162,88.4196482,0.3333333333333333
3,7000000.0,1300.0,2,1,3.0,3.0,0,0,0,0,12.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,22.5240566,88.2710655,1.0
2,3570000.0000000005,850.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,3,0,0,1,1,0,0,0,1,1,0,0,0,22.4662345,88.4025921,0.5
2,3641000.0,867.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,22.4662345,88.4025921,0.5
3,6000000.0,1107.0,2,1,3.0,3.0,0,0,0,0,12.5,2,1,0,1,1,1,0,0,1,0,1,1,0,0,0,22.5240566,88.2710655,1.0
3,4885000.0,1085.0,2,1,2.0,3.0,0,0,0,0,3.0,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,22.477646,88.4399813,0.6666666666666666
2,4000000.0,973.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,3,0,0,1,1,0,1,0,0,1,0,0,0,22.477646,88.4399813,0.75
2,3150000.0,800.0,2,1,1.0,3.0,0,0,0,0,0.5,0,0,3,1,0,1,1,0,0,0,0,1,0,0,0,22.4662345,88.4025921,0.3333333333333333
2,11500000.0,1555.0,3,3,7.0,24.0,0,0,0,1,3.0,2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,22.5959131,88.4878653,0.2916666666666667
2,2340000.0,777.0,2,1,1.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6950342,88.4073585,0.25
2,2170000.0,788.0,2,1,4.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.679688,88.4498321,1.0
2,2170000.0,804.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,22.7710139,88.3291849,0.5
3,7500000.0,1480.0,2,2,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,22.5932398,88.3441315,1.0
2,2864000.0,682.0,2,1,1.0,2.0,1,0,0,0,0.5,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,22.4602389,88.3644484,0.5
3,3162000.0,930.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,1,1,0,1,1,1,0,0,0,1,0,0,0,22.5697,88.3630976,0.25
3,3952000.000000001,1040.0,2,1,1.0,3.0,1,0,0,0,3.0,2,0,0,1,0,1,1,1,0,0,0,1,0,0,0,22.5697,88.3630976,0.3333333333333333
3,3950000.0,1124.0,2,1,2.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6974185,88.4619034,0.5
2,3200000.0,850.0,2,1,4.0,5.0,0,0,0,0,0.5,2,2,3,1,1,1,1,1,1,0,1,0,1,0,0,22.7240295,88.4889199,0.8
2,5000000.0,960.0,2,1,3.0,4.0,0,0,0,0,7.5,2,0,2,1,1,1,0,1,1,1,1,0,1,0,0,22.4662366,88.4050198,0.75
2,4500000.0,960.0,2,1,3.0,5.0,0,0,0,0,12.5,2,0,2,1,0,1,1,1,1,1,1,1,0,0,0,22.4690721,88.3912838,0.6
1,1831000.0,436.0,1,1,2.0,2.0,1,0,0,0,0.5,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,22.4735864,88.3606732,1.0
3,4900000.0,1225.0,2,1,1.0,6.0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,13.0479657,77.6452691,0.16666666666666666
2,6200000.0,1036.0,2,2,4.0,6.0,0,0,0,0,7.5,2,2,4,1,1,1,1,1,1,1,1,0,1,0,0,22.6286173,88.44061,0.6666666666666666
3,7700000.0,1090.0,2,1,4.0,11.0,0,0,0,0,0.5,2,0,4,1,0,0,0,0,0,1,1,1,1,0,0,22.7241945,88.4837829,0.36363636363636365
2,2800000.0,840.0,2,1,3.0,4.0,0,0,0,0,7.5,2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,22.4145089,88.2839351,0.75
3,15000000.0,1525.0,3,1,4.0,7.0,0,0,1,0,3.0,2,0,6,1,1,0,0,0,0,1,1,0,1,0,0,22.4690721,88.3912838,0.5714285714285714
3,10400000.0,1340.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.6286173,88.44061,0.5
3,4880000.0,1220.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,22.6375838,88.412158,0.5
3,4811000.0,1218.0,2,1,2.0,6.0,0,0,0,0,3.0,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,22.6375838,88.412158,0.3333333333333333
3,6900000.0,1250.0,2,2,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6202131,88.4681187,0.75
2,2247000.0,817.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,0,1,0,0,0,22.69972,88.3519784,0.6
2,2303000.0,853.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,22.69972,88.3519784,0.6
2,2267000.0,817.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,22.69972,88.3519784,0.6
2,2226000.0,817.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,22.69972,88.3519784,0.6
2,2367000.0,853.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,1,1,0,0,0,22.69972,88.3519784,0.6
2,2346000.0,853.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,22.69972,88.3519784,0.6
2,2137000.0,770.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,1,1,0,0,0,22.69972,88.3519784,0.6
2,2575000.0,928.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,0,0,0,0,1,1,1,0,0,0,22.69972,88.3519784,0.6
2,2552000.0,928.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,22.69972,88.3519784,0.6
2,2506000.0,928.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,22.69972,88.3519784,0.6
3,3680000.0,1363.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,2,1,1,0,0,0,0,1,1,1,0,0,0,22.69972,88.3519784,0.8
3,3714000.0,1363.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,22.69972,88.3519784,0.8
3,2775000.0,1000.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,22.69972,88.3519784,0.8
3,2750000.0,1000.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,22.69972,88.3519784,0.8
3,2725000.0,1000.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,22.69972,88.3519784,0.8
3,2700000.0,1000.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,22.69972,88.3519784,0.8
1,955000.0,344.0,1,1,1.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,0,0,0,0,0,1,0,0,0,22.69972,88.3519784,0.2
3,2761000.0,995.0,2,1,1.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,1,1,0,0,0,22.69972,88.3519784,0.2
3,2673000.0,1038.0,2,2,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,22.69972,88.3519784,0.6
3,2202000.0,855.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,22.69972,88.3519784,0.6
2,1666000.0,647.0,2,1,1.0,5.0,0,0,0,0,0.5,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,22.69972,88.3519784,0.2
2,2124000.0,825.0,2,1,2.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,22.69972,88.3519784,0.4
2,2001000.0,777.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,22.69972,88.3519784,0.8
2,4565000.0,830.0,2,1,3.0,6.0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,22.6546116,88.4249902,0.5
2,2300000.0,838.0,2,1,2.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6947839,88.4530183,0.5
3,2808000.0,1040.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.6836507,88.3417989,0.5
2,2650000.0,855.0,2,1,3.0,4.0,0,0,1,0,3.0,2,0,3,1,1,1,1,1,1,0,0,1,0,0,0,22.6947839,88.4530183,0.75
2,2741000.0,783.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,22.6743641,88.3432884,0.5
2,3750000.0,850.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,3,1,1,1,1,1,1,0,0,1,0,0,0,22.6286173,88.44061,0.8
2,4200000.0,1052.0,2,1,4.0,11.0,0,0,0,0,7.5,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,22.4873548,88.3133794,0.36363636363636365
3,6600000.0,1050.0,2,0,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,22.5786581,88.4684426,0.75
2,3500000.0,930.0,2,1,1.0,3.0,1,0,0,0,3.0,2,0,0,1,0,1,1,1,0,0,0,1,0,0,0,22.4727076,88.3977962,0.3333333333333333
2,3600000.0,900.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,0,0,1,0,0,0,22.578579,88.3551327,0.75
2,1682000.0,647.0,2,1,1.0,5.0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,1,1,1,0,0,0,22.69972,88.3519784,0.2
2,2109000.0,703.0,2,1,3.0,3.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.6743641,88.3432884,1.0
2,2577000.0,859.0,2,2,1.0,3.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.6743641,88.3432884,0.3333333333333333
3,5482000.0,1246.0,2,2,2.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,22.6543211,88.3592454,0.5
2,3167000.0,918.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,25.7967438,89.5446589,0.5
2,2950000.0,812.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,22.6380124,88.3958929,0.75
2,2590000.0,700.0,1,1,2.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,22.6380124,88.3958929,0.5
3,3765000.0,1046.0,2,1,3.0,5.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,22.9453159,88.4597926,0.6
2,4478000.0,933.0,2,1,2.0,6.0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,0,0,0,1,1,0,0,22.578579,88.3551327,0.3333333333333333
2,3385000.0,915.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.25
2,4635000.0,927.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.5053017,88.4009957,1.0
2,2260000.0,960.0,2,1,3.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6947839,88.4530183,0.75
2,4900000.0,864.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6202131,88.4681187,1.0
2,4396000.0,1142.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,25.7967438,89.5446589,0.5
2,4200000.0,850.0,2,1,2.0,3.0,0,0,0,0,12.5,2,2,3,0,0,0,1,0,0,0,0,1,0,0,0,22.5003756,88.3750985,0.6666666666666666
3,5800000.0,1338.0,2,1,2.0,3.0,0,0,0,0,3.0,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,22.4727076,88.3977962,0.6666666666666666
2,3655000.0,731.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6286173,88.44061,0.75
3,6185000.0,1237.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.613274,88.4246327,1.0
2,4250000.0,850.0,2,1,2.0,3.0,1,0,0,0,3.0,2,0,1,1,0,1,1,1,0,0,0,1,0,0,0,22.4735864,88.3606732,0.6666666666666666
2,4517000.0,961.0,2,1,5.0,6.0,0,0,0,0,0.5,2,1,6,1,1,1,1,1,1,0,0,1,1,0,0,22.578579,88.3551327,0.8333333333333334
2,2595000.0,810.0,2,1,2.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6950342,88.4073585,0.5
3,6240000.0,1200.0,2,1,6.0,6.0,0,0,0,0,3.0,2,0,1,1,1,1,1,0,0,0,0,1,0,0,0,22.6380124,88.3958929,1.0
2,1926000.0,642.0,2,1,2.0,3.0,0,0,0,0,3.0,2,0,1,0,0,1,1,1,0,0,0,1,0,0,0,22.5697,88.3630976,0.6666666666666666
2,3063000.0,806.0,2,1,2.0,3.0,1,0,0,0,0.5,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,22.4727076,88.3977962,0.6666666666666666
3,4715000.0,1241.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,22.6286173,88.44061,0.25
2,4728000.0,892.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,22.6202131,88.4681187,1.0
2,2100000.0,935.0,2,1,1.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.679688,88.4498321,0.25
2,4598000.0,836.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,22.6202131,88.4681187,0.75
3,4700000.0,1250.0,2,2,4.0,4.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.6670459,88.3411458,1.0
3,7690000.000000001,1183.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6202131,88.4681187,0.5
2,2233000.0,812.0,2,1,1.0,5.0,0,0,0,0,0.5,2,0,2,0,1,0,1,1,0,0,0,1,0,0,0,22.69972,88.3519784,0.2
2,2300000.0,803.0,2,1,1.0,4.0,0,0,1,0,3.0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,22.7001796,88.3791567,0.25
3,5700000.0,1101.0,2,1,12.0,19.0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,0,1,0,0,22.7001796,88.3791567,0.631578947368421
3,3980000.0,1206.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,22.6375838,88.412158,0.25
2,2574000.0,780.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,22.6375838,88.412158,1.0
3,5700000.0,1070.0,2,1,1.0,4.0,0,0,0,0,12.5,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,22.5053017,88.4009957,0.25
1,2264000.0,621.0,1,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,13.0479657,77.6452691,0.5
2,3150000.0,700.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,4,1,1,1,1,1,1,0,0,1,0,0,0,22.6286173,88.44061,0.75
2,3121000.0,918.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,0,0,1,1,1,0,0,25.7967438,89.5446589,0.75
2,2425000.0,866.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.69972,88.3519784,0.4
2,4600000.0,917.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22.4727076,88.3977962,0.5
2,2083000.0,817.0,2,1,2.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.6836507,88.3417989,0.6666666666666666
1,1494000.0,610.0,1,1,2.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,22.6836507,88.3417989,0.6666666666666666
2,3200000.0,780.0,1,1,3.0,3.0,0,0,0,0,3.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22.5135613,88.3812157,1.0
3,6800000.0,1112.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,22.6202131,88.4681187,0.75
3,4550000.0,1120.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.6344962,88.4157144,0.75
3,7500000.0,1260.0,2,1,5.0,14.0,0,0,0,0,3.0,2,0,7,1,1,1,1,1,1,1,1,1,1,0,0,22.4440966,88.3017146,0.35714285714285715
2,3150000.0,852.0,1,1,3.0,3.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,22.6530765,88.3805962,1.0
2,4594000.0,957.0,2,1,5.0,6.0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,0,0,0,1,1,0,0,22.578579,88.3551327,0.8333333333333334
3,14200000.0,798.0,2,2,17.0,20.0,0,1,0,0,0.5,0,0,3,1,1,1,1,1,1,1,1,0,1,0,0,22.5959131,88.4878653,0.85
2,2668000.0,667.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,1,0,1,0,0,0,22.477646,88.4399813,1.0
2,2085000.0,695.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6210988,88.3978255,1.0
2,2696000.0,793.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,4,1,0,0,0,0,0,0,1,1,1,0,0,25.7967438,89.5446589,0.75
2,1669000.0000000002,642.0,2,1,1.0,5.0,0,0,0,0,0.5,2,0,3,1,1,1,1,1,1,0,0,1,0,0,0,22.69972,88.3519784,0.2
3,8800000.0,1245.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.5743093,88.4558557,1.0
2,3600000.0,850.0,2,0,3.0,4.0,0,0,0,0,3.0,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,22.506758,88.3817559,0.75
3,7600000.0,1167.0,2,1,14.0,15.0,0,0,0,0,0.5,2,2,2,1,1,1,1,1,1,1,1,0,1,0,0,22.4690721,88.3912838,0.9333333333333333
2,2562000.0,754.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,1,0,1,0,0,25.7967438,89.5446589,0.5
3,6800000.0,1125.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6202131,88.4681187,0.75
2,4600000.0,1000.0,2,1,1.0,4.0,0,0,0,0,12.5,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,22.4727076,88.3977962,0.25
2,9800000.0,1260.0,2,1,9.0,13.0,0,0,0,0,7.5,2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,22.495499,88.3709006,0.6923076923076923
3,5014000.0,1166.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.6375838,88.412158,0.6
3,8200000.0,1450.0,3,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.6202131,88.4681187,0.25
2,2600000.0,705.0,2,1,1.0,3.0,1,0,0,0,3.0,2,0,1,1,0,1,1,1,0,0,0,1,0,0,0,22.4727076,88.3977962,0.3333333333333333
2,2800000.0,776.0,2,1,2.0,3.0,0,0,0,0,3.0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,22.4727076,88.3977962,0.6666666666666666
4,13000000.0,1940.0,4,3,9.0,17.0,0,0,0,1,3.0,2,0,2,1,1,1,1,1,1,0,1,0,1,0,0,25.7967438,89.5446589,0.5294117647058824
3,7000000.0,1050.0,2,1,2.0,3.0,0,0,0,0,12.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4690721,88.3912838,0.6666666666666666
2,6237000.0,945.0,2,1,3.0,4.0,1,0,0,0,0.5,2,0,0,1,1,1,1,1,0,1,0,1,0,0,0,22.4933548,88.3433104,0.75
2,3121000.0,918.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,0,0,1,0,1,0,0,25.7967438,89.5446589,0.5
2,2100000.0,700.0,1,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,22.7001796,88.3791567,0.75
2,2848000.0,850.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,25.7967438,89.5446589,0.5
2,3200000.0,867.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,1,0,0,25.7967438,89.5446589,0.25
3,7000000.0,1359.0,2,2,17.0,19.0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,0,1,0,0,22.7001796,88.3791567,0.8947368421052632
2,2747000.0,820.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,1,0,0,0,0,0,25.7967438,89.5446589,0.5
2,4758000.0,865.0,2,1,2.0,7.0,0,0,0,0,0.5,2,0,4,1,1,1,1,1,1,0,0,1,0,0,0,22.6210988,88.3978255,0.2857142857142857
3,6600000.0,1200.0,2,1,6.0,7.0,0,0,0,0,0.5,2,0,4,1,1,1,1,1,0,0,0,1,0,0,0,22.6210988,88.3978255,0.8571428571428571
3,2365000.0,946.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,22.6836507,88.3417989,1.0
2,2047000.0,758.0,2,1,1.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.6836507,88.3417989,0.25
2,5700000.0,1050.0,2,1,3.0,9.0,0,0,0,0,3.0,2,0,7,1,1,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.3333333333333333
3,17500000.0,1836.0,3,3,2.0,12.0,0,0,0,0,0.5,2,0,4,1,1,1,1,0,1,1,1,1,1,0,0,22.5586562,88.4108018,0.16666666666666666
3,15000000.0,1460.0,2,2,6.0,6.0,0,0,1,1,12.5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,22.5539125,88.3302038,1.0
3,6780000.0,1169.0,2,2,2.0,3.0,0,0,0,0,3.0,2,0,2,1,1,1,0,1,0,1,0,1,0,0,0,22.5003756,88.3750985,0.6666666666666666
1,946000.0,344.0,1,1,3.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,22.69972,88.3519784,0.6
2,2650000.0,895.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,3,1,0,0,1,1,1,0,1,0,1,0,0,22.3606792,88.4322502,0.5
3,4100000.0,1038.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.6286173,88.44061,0.5
2,3134000.0,814.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.6286173,88.44061,0.25
